Date,Time,Headline,URL,Location,Attack,Events
2025-05-18,12:29:00,Pope Leo XIV officially inaugurated as the f ...,https://english.wafa.ps/Pages/Details/157444,,Not Coded,Not Coded
2025-05-18,11:51:00,PNC: What is happening in Gaza is ethnic cleansing and genocide; international action need ...,https://english.wafa.ps/Pages/Details/157443,Gaza,crimes against humanity,Killings
2025-05-18,18:45:00,UNICEF says situation in Gaza 'has deteriora ...,https://english.wafa.ps/Pages/Details/157457,Gaza,Not Coded,Not Coded
2025-05-18,13:15:00,"Gaza death toll surges to 53,339 amid ongoin ...",https://english.wafa.ps/Pages/Details/157445,Gaza,Not Coded,Killings
2025-05-18,07:54:00,Arab League backs Palestine’s bid to lead 81st UN General Assembly session,https://english.wafa.ps/Pages/Details/157435,,Not Coded,United Nations
2025-05-18,13:15:00,"Gaza death toll surges to 53,339 amid ongoing Israeli g",https://english.wafa.ps/Pages/Details/157445,Gaza,Not Coded,Killings
2025-05-17,16:03:00,"Three Palestinians injured in Israeli military assault in Sebastia, northern West Bank",https://english.wafa.ps/Pages/Details/157422,West Bank,Not Coded,Injury
2025-05-17,15:46:00,"Four children killed, seven injured in Israe ...",https://english.wafa.ps/Pages/Details/157421,,Not Coded,"Killings, Injury, Children"
2025-05-17,17:11:00,22 Palestinians killed in deadly Israeli str ...,https://english.wafa.ps/Pages/Details/157424,,Not Coded,Killings
2025-05-17,11:18:00,Six civilians killed and others injured in Israeli occu,https://english.wafa.ps/Pages/Details/157411,,Not Coded,"Killings, Injury"
2025-05-17,17:11:00,22 Palestinians killed in deadly Israeli strikes across Gaza Strip,https://english.wafa.ps/Pages/Details/157424,Gaza,Not Coded,Killings
2025-05-17,14:36:00,Elderly man shot by Israeli occupation forces at entrance to Jenin refugee camp,https://english.wafa.ps/Pages/Details/157419,West Bank,shooting,Displacement
2025-05-17,14:36:00,Elderly man shot by Israeli occupation force ...,https://english.wafa.ps/Pages/Details/157419,,shooting,Not Coded
2025-05-17,09:15:00,Palestinian man fatally shot by Israeli forc ...,https://english.wafa.ps/Pages/Details/157406,,shooting,Not Coded
2025-05-17,19:56:00,Report: Israel approves land settlement plan in the Wes,https://english.wafa.ps/Pages/Details/157427,,Not Coded,Not Coded
2025-05-17,23:03:00,Over 80 Palestinians killed in Israeli airst ...,https://english.wafa.ps/Pages/Details/157433,,Not Coded,Killings
2025-05-17,16:33:00,Saudi Arabia condemns Israeli escalation of  ...,https://english.wafa.ps/Pages/Details/157423,,Not Coded,Not Coded
2025-05-17,12:35:00,"34th Arab Summit kicks off in Iraqi capital, ...",https://english.wafa.ps/Pages/Details/157413,,Not Coded,Not Coded
2025-05-17,23:03:00,Over 92 Palestinians killed in Israeli airstrikes on Gaza since the beginning of the day,https://english.wafa.ps/Pages/Details/157433,Gaza,airstrike,Killings
2025-05-17,12:21:00,Israeli colonists raid al-Auja waterfall com ...,https://english.wafa.ps/Pages/Details/157412,West Bank,raid,Not Coded
2025-05-17,09:24:00,Three Palestinian civilians killed in Israeli shelling targeting Gaza's Khan Yuins,https://english.wafa.ps/Pages/Details/157407,Gaza,airstrike,Killings
2025-05-17,19:56:00,"Report: Israel approves land settlement plan in the West Bank, accelerating annexation eff ...",https://english.wafa.ps/Pages/Details/157427,West Bank,Not Coded,Not Coded
2025-05-17,14:10:00,Israel's genocide in Gaza: 153 Palestinians  ...,https://english.wafa.ps/Pages/Details/157417,Gaza,crimes against humanity,Killings
2025-05-17,13:42:00,UN Secretary-General António Guterres condem ...,https://english.wafa.ps/Pages/Details/157416,,Not Coded,United Nations
2025-05-17,10:50:00,"Israeli forces open fire at Palestinian vehicle, detain",https://english.wafa.ps/Pages/Details/157410,,shooting,Not Coded
2025-05-17,23:03:00,Over 92 Palestinians killed in Israeli airstrikes on Ga,https://english.wafa.ps/Pages/Details/157433,,airstrike,Killings
2025-05-17,19:56:00,Report: Israel approves land settlement plan ...,https://english.wafa.ps/Pages/Details/157427,,Not Coded,Not Coded
2025-05-17,09:10:00,Several civilians killed and others injured in Israeli,https://english.wafa.ps/Pages/Details/157405,,Not Coded,"Killings, Injury"
2025-05-17,11:18:00,Six civilians killed and others injured in Israeli occupation’s bombing of Khan Yunis and  ...,https://english.wafa.ps/Pages/Details/157411,,bomb,"Killings, Injury"
2025-05-17,13:42:00,UN Secretary-General António Guterres condemns Israel's policy of displacing Palestinians  ...,https://english.wafa.ps/Pages/Details/157416,,Not Coded,United Nations
2025-05-17,14:10:00,Israel's genocide in Gaza: 153 Palestinians killed in 24 hours,https://english.wafa.ps/Pages/Details/157417,Gaza,crimes against humanity,Killings
2025-05-17,20:20:00,Palestinian young man killed by Israeli occupation forc,https://english.wafa.ps/Pages/Details/157428,,Not Coded,Killings
2025-05-17,19:08:00,"Israeli forces shoot, detain injured Palestinian youth in Salfit",https://english.wafa.ps/Pages/Details/157426,West Bank,shooting,"Injury, Children"
2025-05-17,21:55:00,Two Palestinian children injured by Israeli gunfire nea,https://english.wafa.ps/Pages/Details/157431,,shooting,"Injury, Children"
2025-05-17,22:24:00,Two-year-old Palestinian girl injured in Isr ...,https://english.wafa.ps/Pages/Details/157432,,Not Coded,"Injury, Children"
2025-05-17,13:25:00,President Abbas calls on adopting Arab plan  ...,https://english.wafa.ps/Pages/Details/157414,,Not Coded,Palestine Authority
2025-05-17,17:43:00,President Abbas urges Arab support for Pales ...,https://english.wafa.ps/Pages/Details/157425,,Not Coded,Palestine Authority
2025-05-17,21:04:00,Arab Summit in Baghdad demands immediate end ...,https://english.wafa.ps/Pages/Details/157429,,Not Coded,Not Coded
2025-05-17,12:21:00,"Israeli colonists raid al-Auja waterfall community, gra",https://english.wafa.ps/Pages/Details/157412,West Bank,raid,Not Coded
2025-05-17,10:39:00,Israeli colonists set fire to Palestinian crops north of Ramallah,https://english.wafa.ps/Pages/Details/157408,West Bank,settler,Not Coded
2025-05-17,14:10:00,Israel's genocide in Gaza: 153 Palestinians killed in 2,https://english.wafa.ps/Pages/Details/157417,Gaza,crimes against humanity,Killings
2025-05-17,22:24:00,Two-year-old Palestinian girl injured in Israeli colonist attack in Hebron,https://english.wafa.ps/Pages/Details/157432,West Bank,settler,"Injury, Children"
2025-05-17,09:24:00,Three Palestinian civilians killed in Israel ...,https://english.wafa.ps/Pages/Details/157407,,Not Coded,Killings
2025-05-17,10:50:00,Israeli forces open fire at Palestinian vehi ...,https://english.wafa.ps/Pages/Details/157410,,shooting,Not Coded
2025-05-17,13:38:00,"""Cannot ignore ongoing genocide, humanitarian  catastrophe in Gaza,"" says Spanish Foreign  ...",https://english.wafa.ps/Pages/Details/157415,Gaza,crimes against humanity,Killings
2025-05-17,09:15:00,Palestinian man fatally shot by Israeli forces' bullets near Jerusalem,https://english.wafa.ps/Pages/Details/157406,West Bank,shooting,Not Coded
2025-05-17,17:11:00,22 Palestinians killed in deadly Israeli strikes across,https://english.wafa.ps/Pages/Details/157424,,Not Coded,Killings
2025-05-17,22:24:00,Two-year-old Palestinian girl injured in Israeli coloni,https://english.wafa.ps/Pages/Details/157432,,Not Coded,"Injury, Children"
2025-05-17,21:40:00,Palestinian youth injured by Israeli occupation forces at entrance to Jenin refugee camp,https://english.wafa.ps/Pages/Details/157430,West Bank,Not Coded,"Injury, Displacement, Children"
2025-05-17,21:40:00,Palestinian youth injured by Israeli occupat ...,https://english.wafa.ps/Pages/Details/157430,,Not Coded,"Injury, Children"
2025-05-17,20:20:00,"Palestinian young man killed by Israeli occupation forces in Salfit, central West Bank",https://english.wafa.ps/Pages/Details/157428,West Bank,Not Coded,Killings
2025-05-17,13:38:00,"""Cannot ignore ongoing genocide, humanitaria ...",https://english.wafa.ps/Pages/Details/157415,,crimes against humanity,Killings
2025-05-17,10:41:00,"United Nations, humanitarian partners have moral clarity to deliver life-saving aid across ...",https://english.wafa.ps/Pages/Details/157409,,Not Coded,United Nations
2025-05-17,10:50:00,"Israeli forces open fire at Palestinian vehicle, detain its owner in Jerusalem",https://english.wafa.ps/Pages/Details/157410,West Bank,shooting,Not Coded
2025-05-17,13:25:00,President Abbas calls on adopting Arab plan to end war and achieve peace,https://english.wafa.ps/Pages/Details/157414,,Not Coded,Palestine Authority
2025-05-17,15:46:00,"Four children killed, seven injured in Israeli airstrike on Jabalia, northern Gaza",https://english.wafa.ps/Pages/Details/157421,Gaza,airstrike,"Killings, Injury, Children"
2025-05-17,21:55:00,Two Palestinian children injured by Israeli gunfire near Nablus,https://english.wafa.ps/Pages/Details/157431,West Bank,shooting,"Injury, Children"
2025-05-17,09:10:00,Several civilians killed and others injured  ...,https://english.wafa.ps/Pages/Details/157405,,Not Coded,"Killings, Injury"
2025-05-17,11:18:00,Six civilians killed and others injured in I ...,https://english.wafa.ps/Pages/Details/157411,,Not Coded,"Killings, Injury"
2025-05-17,23:03:00,Over 92 Palestinians killed in Israeli airst ...,https://english.wafa.ps/Pages/Details/157433,,Not Coded,Killings
2025-05-17,14:33:00,"Egypt's El-Sisi urges ceasefire in Gaza, war ...",https://english.wafa.ps/Pages/Details/157418,Gaza,Not Coded,Not Coded
2025-05-17,12:35:00,"34th Arab Summit kicks off in Iraqi capital, Baghdad with participation of President Abbas",https://english.wafa.ps/Pages/Details/157413,,Not Coded,Palestine Authority
2025-05-17,23:03:00,Over 80 Palestinians killed in Israeli airstrikes on Ga,https://english.wafa.ps/Pages/Details/157433,,airstrike,Killings
2025-05-17,20:20:00,Palestinian young man killed by Israeli occu ...,https://english.wafa.ps/Pages/Details/157428,,Not Coded,Killings
2025-05-17,12:21:00,"Israeli colonists raid al-Auja waterfall community, graze their sheep",https://english.wafa.ps/Pages/Details/157412,West Bank,raid,Not Coded
2025-05-17,21:04:00,Arab Summit in Baghdad demands immediate end to Israeli,https://english.wafa.ps/Pages/Details/157429,,Not Coded,Not Coded
2025-05-17,14:36:00,Elderly man shot by Israeli occupation forces at entran,https://english.wafa.ps/Pages/Details/157419,,shooting,Not Coded
2025-05-17,19:08:00,"Israeli forces shoot, detain injured Palestinian youth",https://english.wafa.ps/Pages/Details/157426,,shooting,"Injury, Children"
2025-05-17,16:03:00,Three Palestinians injured in Israeli milita ...,https://english.wafa.ps/Pages/Details/157422,,Not Coded,Injury
2025-05-17,10:41:00,"United Nations, humanitarian partners have m ...",https://english.wafa.ps/Pages/Details/157409,,Not Coded,United Nations
2025-05-17,09:15:00,Palestinian man fatally shot by Israeli forces' bullets,https://english.wafa.ps/Pages/Details/157406,,shooting,Not Coded
2025-05-17,15:11:00,President Abbas meets Spanish PM Pedro Sánchez on sidelines of Arab Summit in Baghdad,https://english.wafa.ps/Pages/Details/157420,,Not Coded,Palestine Authority
2025-05-17,21:55:00,Two Palestinian children injured by Israeli  ...,https://english.wafa.ps/Pages/Details/157431,,Not Coded,"Injury, Children"
2025-05-17,21:40:00,Palestinian youth injured by Israeli occupation forces,https://english.wafa.ps/Pages/Details/157430,,Not Coded,"Injury, Children"
2025-05-17,15:11:00,President Abbas meets Spanish PM Pedro Sánch ...,https://english.wafa.ps/Pages/Details/157420,,Not Coded,Palestine Authority
2025-05-17,17:43:00,President Abbas urges Arab support for Palestinian resilience and development at Arab Econ ...,https://english.wafa.ps/Pages/Details/157425,,Not Coded,Palestine Authority
2025-05-17,14:33:00,"Egypt's El-Sisi urges ceasefire in Gaza, warns of uninhabitable conditions",https://english.wafa.ps/Pages/Details/157418,Gaza,Not Coded,Not Coded
2025-05-17,10:39:00,Israeli colonists set fire to Palestinian cr ...,https://english.wafa.ps/Pages/Details/157408,West Bank,settler,Not Coded
2025-05-17,16:33:00,Saudi Arabia condemns Israeli escalation of violence against Palestinian civilians,https://english.wafa.ps/Pages/Details/157423,,Not Coded,Not Coded
2025-05-17,21:04:00,"Arab Summit in Baghdad demands immediate end to Israeli onslaught on Gaza, immediate openi ...",https://english.wafa.ps/Pages/Details/157429,Gaza,Not Coded,Not Coded
2025-05-17,09:10:00,Several civilians killed and others injured in Israeli airstrikes on different areas in Ga ...,https://english.wafa.ps/Pages/Details/157405,,airstrike,"Killings, Injury"
2025-05-17,19:08:00,"Israeli forces shoot, detain injured Palesti ...",https://english.wafa.ps/Pages/Details/157426,,shooting,Injury
2025-05-16,09:26:00,Israeli forces prevent Palestinians from per ...,https://english.wafa.ps/Pages/Details/157383,,Not Coded,Not Coded
2025-05-16,12:48:00,Occupation continues aggression on Tulkarem and its cam,https://english.wafa.ps/Pages/Details/157389,,Not Coded,Not Coded
2025-05-16,09:00:00,"UPDATE: In new massacres, Israeli forces kill, wound, and leave missing over 100 civilians ...",https://english.wafa.ps/Pages/Details/157381,,Not Coded,"Killings, Injury"
2025-05-16,11:31:00,Family suffocates from tear gas during Israeli raid on village near Ramallah,https://english.wafa.ps/Pages/Details/157386,West Bank,raid,Not Coded
2025-05-16,12:22:00,Israeli occupation launches aggressive attacks on schools west of Salfit,https://english.wafa.ps/Pages/Details/157388,West Bank,Not Coded,Education
2025-05-16,18:09:00,Israeli colonists assault shepherd in northe ...,https://english.wafa.ps/Pages/Details/157396,West Bank,settler,Not Coded
2025-05-16,18:52:00,Israeli airstrike kills seven civilians in K ...,https://english.wafa.ps/Pages/Details/157397,,airstrike,Not Coded
2025-05-16,20:45:00,President Abbas states priority now is to halt Gaza genocidal war,https://english.wafa.ps/Pages/Details/157398,Gaza,Not Coded,Palestine Authority
2025-05-16,15:54:00,President Abbas arrives in Baghdad to partic ...,https://english.wafa.ps/Pages/Details/157392,,Not Coded,Palestine Authority
2025-05-16,09:16:00,Colonists set fire to around 17 vehicles west of Salfit,https://english.wafa.ps/Pages/Details/157382,West Bank,settler,Not Coded
2025-05-16,09:00:00,"UPDATE: In new massacres, Israeli forces kil ...",https://english.wafa.ps/Pages/Details/157381,,Not Coded,Not Coded
2025-05-16,09:49:00,Jordan’s King renews call to restore ceasefire in Gaza and halt Israeli escalation in West ...,https://english.wafa.ps/Pages/Details/157384,Gaza,Not Coded,Not Coded
2025-05-16,14:54:00,"Gaza death toll reaches 53,119 since start o ...",https://english.wafa.ps/Pages/Details/157391,Gaza,Not Coded,Killings
2025-05-16,17:15:00,Occupation authorities unlawfully seize Palestinian-owned land near Salfit,https://english.wafa.ps/Pages/Details/157393,West Bank,Not Coded,Not Coded
2025-05-16,20:55:00,"Israeli strikes kill 11 Palestinians, injure ...",https://english.wafa.ps/Pages/Details/157399,,Not Coded,"Killings, Injury"
2025-05-16,09:49:00,Jordan’s King renews call to restore ceasefi ...,https://english.wafa.ps/Pages/Details/157384,,Not Coded,Not Coded
2025-05-16,09:00:00,"In a new massacre, Israeli forces kill, wound, and leav",https://english.wafa.ps/Pages/Details/157381,,Not Coded,"Killings, Injury"
2025-05-16,12:48:00,Occupation continues aggression on Tulkarem  ...,https://english.wafa.ps/Pages/Details/157389,,Not Coded,Not Coded
2025-05-16,22:25:00,UNICEF says Israel killed 45 children in Gaz ...,https://english.wafa.ps/Pages/Details/157403,,Not Coded,"Killings, Children"
2025-05-16,21:46:00,UN rights chief warns of ethnic cleansing in ...,https://english.wafa.ps/Pages/Details/157401,,Not Coded,"Killings, United Nations"
2025-05-16,09:16:00,Colonists set fire to around 17 vehicles wes ...,https://english.wafa.ps/Pages/Details/157382,West Bank,settler,Not Coded
2025-05-16,18:09:00,Israeli colonists assault shepherd in northern Jordan Valley,https://english.wafa.ps/Pages/Details/157396,West Bank,settler,Not Coded
2025-05-16,21:13:00,WHO: Gazans ‘in terror’ after another night of deadly s,https://english.wafa.ps/Pages/Details/157400,Gaza,Not Coded,Not Coded
2025-05-16,21:46:00,UN rights chief warns of ethnic cleansing in Gaza,https://english.wafa.ps/Pages/Details/157401,Gaza,Not Coded,"Killings, United Nations"
2025-05-16,13:18:00,Israeli colonists assault foreign activists in Masafer Yatta south of Hebron,https://english.wafa.ps/Pages/Details/157390,West Bank,settler,Not Coded
2025-05-16,15:54:00,President Abbas arrives in Baghdad to participate in the 34th Arab Summit,https://english.wafa.ps/Pages/Details/157392,,Not Coded,Palestine Authority
2025-05-16,17:24:00,Occupation forces storm village and town nea ...,https://english.wafa.ps/Pages/Details/157394,,raid,Not Coded
2025-05-16,11:31:00,Family suffocates from tear gas during Israe ...,https://english.wafa.ps/Pages/Details/157386,,Not Coded,Not Coded
2025-05-16,13:18:00,Israeli colonists assault foreign activists in Masafer,https://english.wafa.ps/Pages/Details/157390,West Bank,settler,Not Coded
2025-05-16,22:08:00,European leaders vow not to remain silent in ...,https://english.wafa.ps/Pages/Details/157402,,Not Coded,Not Coded
2025-05-16,10:25:00,U.S. Senator Welch leads 29 colleagues in in ...,https://english.wafa.ps/Pages/Details/157385,,Not Coded,Not Coded
2025-05-16,14:54:00,"Gaza death toll reaches 53,119 since start of Israeli a",https://english.wafa.ps/Pages/Details/157391,Gaza,Not Coded,Killings
2025-05-16,22:38:00,Palestinian sustains injury from Israeli gunfire in Jer,https://english.wafa.ps/Pages/Details/157404,,shooting,Injury
2025-05-16,09:00:00,"In a new massacre, Israeli forces kill, woun ...",https://english.wafa.ps/Pages/Details/157381,,Not Coded,Killings
2025-05-16,11:35:00,Colonists torch Palestinian vehicle northwes ...,https://english.wafa.ps/Pages/Details/157387,West Bank,settler,Not Coded
2025-05-16,22:25:00,UNICEF says Israel killed 45 children in Gaza in last two days,https://english.wafa.ps/Pages/Details/157403,Gaza,Not Coded,"Killings, Children"
2025-05-16,22:38:00,Palestinian sustains injury from Israeli gunfire in Jerusalem,https://english.wafa.ps/Pages/Details/157404,West Bank,shooting,Injury
2025-05-16,20:45:00,President Abbas states priority now is to ha ...,https://english.wafa.ps/Pages/Details/157398,,Not Coded,Palestine Authority
2025-05-16,17:15:00,Occupation authorities unlawfully seize Pale ...,https://english.wafa.ps/Pages/Details/157393,,Not Coded,Not Coded
2025-05-16,14:54:00,"Gaza death toll reaches 53,119 since start of Israeli aggression in October 2023 - Medical ...",https://english.wafa.ps/Pages/Details/157391,Gaza,Not Coded,Killings
2025-05-16,09:26:00,Israeli forces prevent Palestinians from performing dawn prayer at Ibrahimi Mosque in Hebr ...,https://english.wafa.ps/Pages/Details/157383,,Not Coded,Religion
2025-05-16,10:25:00,U.S. Senator Welch leads 29 colleagues in introducing senate resolution decrying two-month ...,https://english.wafa.ps/Pages/Details/157385,,Not Coded,Not Coded
2025-05-16,12:48:00,Occupation continues aggression on Tulkarem and its camps amid ongoing home demolitions an ...,https://english.wafa.ps/Pages/Details/157389,,demolition,Displacement
2025-05-16,20:55:00,"Israeli strikes kill 11 Palestinians, injure others in",https://english.wafa.ps/Pages/Details/157399,,Not Coded,"Killings, Injury"
2025-05-16,22:38:00,Palestinian sustains injury from Israeli gun ...,https://english.wafa.ps/Pages/Details/157404,,Not Coded,Injury
2025-05-16,22:08:00,European leaders vow not to remain silent in face of humanitarian catastrophe in Gaza,https://english.wafa.ps/Pages/Details/157402,Gaza,Not Coded,Not Coded
2025-05-16,21:13:00,WHO: Gazans ‘in terror’ after another night  ...,https://english.wafa.ps/Pages/Details/157400,Gaza,Not Coded,Not Coded
2025-05-16,12:22:00,Israeli occupation launches aggressive attacks on schoo,https://english.wafa.ps/Pages/Details/157388,,Not Coded,Not Coded
2025-05-16,13:18:00,Israeli colonists assault foreign activists  ...,https://english.wafa.ps/Pages/Details/157390,West Bank,settler,Not Coded
2025-05-16,11:35:00,Colonists torch Palestinian vehicle northwest of Nablus,https://english.wafa.ps/Pages/Details/157387,West Bank,settler,Not Coded
2025-05-16,21:13:00,WHO: Gazans ‘in terror’ after another night of deadly strikes and siege,https://english.wafa.ps/Pages/Details/157400,Gaza,restriction,Food Security
2025-05-16,18:52:00,Israeli airstrike kills seven civilians in Khan Younes,https://english.wafa.ps/Pages/Details/157397,,airstrike,Not Coded
2025-05-16,18:09:00,Israeli colonists assault shepherd in northern Jordan V,https://english.wafa.ps/Pages/Details/157396,West Bank,settler,Not Coded
2025-05-16,12:22:00,Israeli occupation launches aggressive attac ...,https://english.wafa.ps/Pages/Details/157388,,Not Coded,Not Coded
2025-05-16,09:16:00,UPDATE(2): Wide-scale attacks by Israeli for ...,https://english.wafa.ps/Pages/Details/157382,,Not Coded,Not Coded
2025-05-16,09:16:00,UPDATE(2): Wide-scale attacks by Israeli forces and colonists escalate for second day in S ...,https://english.wafa.ps/Pages/Details/157382,West Bank,settler,Not Coded
2025-05-16,18:03:00,Jordan condemns Israel's targeting of Gaza European Hospital,https://english.wafa.ps/Pages/Details/157395,Gaza,Not Coded,Medical Infrastructure
2025-05-16,18:03:00,Jordan condemns Israel's targeting of Gaza E ...,https://english.wafa.ps/Pages/Details/157395,Gaza,Not Coded,Not Coded
2025-05-16,17:24:00,Occupation forces storm village and town near Jenin,https://english.wafa.ps/Pages/Details/157394,West Bank,raid,Not Coded
2025-05-16,20:55:00,"Israeli strikes kill 11 Palestinians, injure others in Khan Younes and Gaza",https://english.wafa.ps/Pages/Details/157399,Gaza,Not Coded,"Killings, Injury"
2025-05-15,14:03:00,"In new Israeli massacre, 15 civilians killed ...",https://english.wafa.ps/Pages/Details/157363,,Not Coded,Killings
2025-05-15,14:50:00,Palestinian man injured in attack by Israeli forces wes,https://english.wafa.ps/Pages/Details/157365,,Not Coded,Injury
2025-05-15,17:38:00,Colonists torch bulldozer in central West Bank amid ong,https://english.wafa.ps/Pages/Details/157369,West Bank,demolition,Not Coded
2025-05-15,21:46:00,"Several killed, including women, in Israeli airstrikes across Gaza",https://english.wafa.ps/Pages/Details/157375,Gaza,airstrike,Killings
2025-05-15,22:18:00,PM Mustafa discusses efforts to halt Israeli aggression and deliver aid to Gaza with Iraqi ...,https://english.wafa.ps/Pages/Details/157378,Gaza,Not Coded,Not Coded
2025-05-15,23:12:00,"Egypt condemns ongoing Israeli attacks on Gaza, urges i",https://english.wafa.ps/Pages/Details/157380,Gaza,Not Coded,Not Coded
2025-05-15,14:03:00,"In new Israeli massacre, 15 civilians killed and others injured in Jabalia refugee camp",https://english.wafa.ps/Pages/Details/157363,Gaza,Not Coded,"Killings, Injury, Displacement"
2025-05-15,13:10:00,Israeli forces demolish house where four Pal ...,https://english.wafa.ps/Pages/Details/157361,,demolition,Not Coded
2025-05-15,10:17:00,Several civilians killed and others injured in Israeli airstrikes on different areas in Ga ...,https://english.wafa.ps/Pages/Details/157353,,airstrike,"Killings, Injury"
2025-05-15,12:05:00,Four Palestinian men killed by Israeli forces in Tubas,https://english.wafa.ps/Pages/Details/157358,West Bank,Not Coded,Killings
2025-05-15,08:25:00,"Thirty-nine civilians, mostly children, killed in Israe",https://english.wafa.ps/Pages/Details/157349,,Not Coded,"Killings, Children"
2025-05-15,13:58:00,Israeli colonists hurl stones  towards Pales ...,https://english.wafa.ps/Pages/Details/157362,West Bank,settler,Not Coded
2025-05-15,18:45:00,"Israeli forces shoot young man, detain woman amid colon",https://english.wafa.ps/Pages/Details/157370,,shooting,Not Coded
2025-05-15,12:05:00,Four Palestinian men killed by Israeli force ...,https://english.wafa.ps/Pages/Details/157358,,Not Coded,Killings
2025-05-15,15:28:00,Three Gaza detainees announced dead in Israe ...,https://english.wafa.ps/Pages/Details/157366,Gaza,Not Coded,"Killings, Hostages"
2025-05-15,21:53:00,President Abbas to attend Arab League Summit ...,https://english.wafa.ps/Pages/Details/157376,,Not Coded,Palestine Authority
2025-05-15,22:04:00,President on 77th anniversary of Nakba: Time ...,https://english.wafa.ps/Pages/Details/157377,,Not Coded,Not Coded
2025-05-15,12:05:00,Four Palestinian men killed after targeting  ...,https://english.wafa.ps/Pages/Details/157358,,Not Coded,Killings
2025-05-15,18:45:00,"Israeli forces shoot young man, detain woman ...",https://english.wafa.ps/Pages/Details/157370,,shooting,Not Coded
2025-05-15,21:24:00,"Armed Israeli colonists attack Palestinian vehicles, block roads south of Hebron",https://english.wafa.ps/Pages/Details/157374,West Bank,settler,Infrastructure
2025-05-15,10:31:00,Far-right Israeli minister calls for destroy ...,https://english.wafa.ps/Pages/Details/157354,,Not Coded,Not Coded
2025-05-15,15:43:00,"Several Palestinians killed, including child ...",https://english.wafa.ps/Pages/Details/157367,,Not Coded,"Killings, Children"
2025-05-15,22:25:00,Human Rights Watch: Latest Israeli plan for Gaza inches closer to extermination,https://english.wafa.ps/Pages/Details/157379,Gaza,Not Coded,Legal
2025-05-15,12:14:00,"82 Palestinians killed in Gaza sine dawn, death toll climbs to 52,928",https://english.wafa.ps/Pages/Details/157359,Gaza,Not Coded,Killings
2025-05-15,23:12:00,"Egypt condemns ongoing Israeli attacks on Gaza, urges international accountability",https://english.wafa.ps/Pages/Details/157380,Gaza,Not Coded,Not Coded
2025-05-15,12:02:00,Gaza European Hospital is out of service due ...,https://english.wafa.ps/Pages/Details/157357,Gaza,Not Coded,Medical Infrastructure
2025-05-15,10:09:00,UNRWA warns of life-saving humanitarian aid perishing at Gaza border,https://english.wafa.ps/Pages/Details/157352,Gaza,Not Coded,"Food Security, United Nations"
2025-05-15,12:14:00,"82 Palestinians killed in Gaza sine dawn, de ...",https://english.wafa.ps/Pages/Details/157359,Gaza,Not Coded,Killings
2025-05-15,11:27:00,Six Palestinian civilians killed in Israeli  ...,https://english.wafa.ps/Pages/Details/157355,,Not Coded,Killings
2025-05-15,12:59:00,One woman killed in Israeli airstrikes targe ...,https://english.wafa.ps/Pages/Details/157360,,airstrike,Killings
2025-05-15,22:18:00,PM Mustafa discusses efforts to halt Israeli ...,https://english.wafa.ps/Pages/Details/157378,,Not Coded,Not Coded
2025-05-15,13:10:00,Israeli forces demolish house where four Palestinians killed in Tubas,https://english.wafa.ps/Pages/Details/157361,West Bank,demolition,Killings
2025-05-15,12:02:00,"Gaza European Hospital is out of service due to ongoing shelling, says medical sources",https://english.wafa.ps/Pages/Details/157357,Gaza,airstrike,Medical Infrastructure
2025-05-15,16:41:00,Switzerland urges immediate lifting of Israe ...,https://english.wafa.ps/Pages/Details/157368,,Not Coded,Not Coded
2025-05-15,15:28:00,"Three Gaza detainees announced dead in Israeli prisons, rights groups call for internation ...",https://english.wafa.ps/Pages/Details/157366,Gaza,Not Coded,"Killings, Hostages"
2025-05-15,19:29:00,Israeli colonists storm Bedouin community ne ...,https://english.wafa.ps/Pages/Details/157371,West Bank,raid,Not Coded
2025-05-15,08:25:00,"Thirty-nine civilians, mostly children, killed in Israeli airstrikes on several areas in G ...",https://english.wafa.ps/Pages/Details/157349,,airstrike,"Killings, Children"
2025-05-15,20:09:00,Doctors Without Borders: Israel deliberately ...,https://english.wafa.ps/Pages/Details/157373,,Not Coded,Medical Infrastructure
2025-05-15,10:09:00,UNRWA warns of life-saving humanitarian aid  ...,https://english.wafa.ps/Pages/Details/157352,,Not Coded,"Food Security, United Nations"
2025-05-15,14:06:00,Israeli forces raze large tract of Palestinian land wes,https://english.wafa.ps/Pages/Details/157364,,demolition,Not Coded
2025-05-15,19:45:00,"Israeli airstrike on Khan Younes kills several Palestinians, injuries others",https://english.wafa.ps/Pages/Details/157372,,airstrike,Injury
2025-05-15,12:59:00,One woman killed in Israeli airstrikes targeting on residential area north of Gaza,https://english.wafa.ps/Pages/Details/157360,Gaza,airstrike,Killings
2025-05-15,16:41:00,Switzerland urges immediate lifting of Israeli blockade on aid to Gaza,https://english.wafa.ps/Pages/Details/157368,Gaza,restriction,Food Security
2025-05-15,14:50:00,Palestinian man injured in attack by Israeli forces west of Salfit,https://english.wafa.ps/Pages/Details/157365,West Bank,Not Coded,Injury
2025-05-15,08:27:00,Palestinian man injured by Israeli occupation forces’ bullets in Qalqilya.,https://english.wafa.ps/Pages/Details/157350,West Bank,Not Coded,Injury
2025-05-15,21:46:00,"Several killed, including women, in Israeli  ...",https://english.wafa.ps/Pages/Details/157375,,Not Coded,Killings
2025-05-15,15:43:00,"Several Palestinians killed, including children and journalist, in Israeli airstrikes on G ...",https://english.wafa.ps/Pages/Details/157367,,airstrike,"Killings, Children"
